Datetime (date and time of sample collection),Days since 741001,"Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Sulfate, mg/L","Silica, mg/L","Conductivity, ¦Ìmho","Future, NA",Month
12/9/2018 12:00,,0.83,283.0,12.200,0.094,0.036,3.91,0.746,31.3,47.8,7.94,715,,12
12/10/2018 04:00,,0.47,221.8,10.500,0.089,0.036,3.84,0.716,32.6,49.1,8.29,730,,12
12/10/2018 10:41,,0.17,221.8,10.000,0.073,0.041,3.92,0.737,33.9,50.8,8.40,739,,12
12/10/2018 12:00,,0.53,365.8,8.100,0.093,0.030,4.26,0.872,35.0,51.7,8.48,741,,12
12/11/2018 12:00,,1.00,365.8,11.700,0.101,0.035,4.10,0.685,35.3,52.7,8.51,746,,12
12/12/2018 12:00,,1.00,257.2,8.100,0.090,0.036,3.77,0.731,34.4,52.5,8.30,750,,12
12/13/2018 12:00,,1.00,221.8,7.500,0.082,0.028,3.79,0.597,34.9,53.6,8.09,750,,12
12/14/2018 12:00,,1.00,201.9,6.700,0.077,0.024,3.60,0.545,34.3,53.2,7.89,753,,12
12/15/2018 12:00,,1.00,196.0,7.000,0.077,0.028,3.41,0.536,34.8,54.0,7.78,753,,12
12/16/2018 12:00,,0.83,197.0,10.300,0.079,0.032,3.24,0.540,35.3,54.4,7.42,753,,12
12/17/2018 04:00,,0.47,211.0,7.100,0.071,0.022,3.16,0.612,35.2,54.3,7.09,754,,12
12/17/2018 10:40,,0.17,213.4,5.300,0.067,0.021,3.23,0.734,35.6,55.7,7.05,750,,12
12/17/2018 12:00,,0.53,214.6,5.900,0.065,0.023,2.90,0.600,33.9,55.3,7.01,743,,12
12/18/2018 12:00,,1.00,208.4,5.600,0.063,0.021,2.94,0.570,34.1,55.4,6.94,741,,12
12/19/2018 12:00,,1.00,193.0,6.700,0.064,0.022,2.95,0.554,34.1,55.6,6.74,742,,12
12/20/2018 12:00,,1.00,186.9,7.300,0.062,0.019,2.91,0.552,34.5,55.5,6.81,747,,12
12/21/2018 12:00,,1.00,269.3,26.600,0.111,0.029,3.75,0.697,33.1,53.0,7.10,728,,12
12/22/2018 12:00,,1.00,528.8,54.000,0.204,0.053,4.46,1.235,33.2,47.8,6.78,674,,12
12/23/2018 12:00,,1.00,521.8,38.400,0.177,0.056,5.80,1.211,33.7,45.6,6.85,677,,12
12/24/2018 12:00,,1.00,402.8,22.300,0.118,0.041,5.48,1.085,34.0,48.2,6.82,705,,12
12/25/2018 12:00,,1.00,324.3,12.300,0.085,0.032,4.67,0.769,32.9,50.5,7.20,724,,12
12/26/2018 12:00,,1.00,277.0,11.100,0.073,0.030,4.27,0.682,32.5,51.7,7.16,735,,12
12/27/2018 12:00,,1.00,244.0,7.600,0.069,0.025,3.97,0.637,33.1,53.3,7.00,740,,12
12/28/2018 12:00,,1.00,439.7,66.600,0.261,0.071,4.77,1.202,33.1,46.6,6.72,678,,12
12/29/2018 12:00,,1.00,638.0,89.100,0.307,0.052,4.87,1.535,28.5,44.1,6.40,624,,12
12/30/2018 12:00,,1.00,577.5,52.700,0.213,0.073,5.73,1.228,31.2,44.1,6.66,654,,12
12/31/2018 12:00,,1.00,442.5,23.200,0.122,0.048,5.20,0.958,32.4,47.2,6.77,694,,12
1/1/2019 12:00,,1.00,1037.0,336.800,0.904,0.194,4.59,3.064,19.7,26.4,5.92,444,,1
1/2/2019 12:00,,1.00,1138.0,156.600,0.600,0.127,4.27,2.021,18.6,24.7,5.93,431,,1
1/3/2019 12:00,,1.00,1354.0,98.400,0.419,0.104,4.82,1.463,19.6,26.6,6.08,462,,1
1/4/2019 12:00,,1.00,1358.0,54.900,0.262,0.073,5.41,1.363,21.9,32.1,6.75,530,,1
1/5/2019 12:00,,1.00,1121.0,44.000,0.200,0.076,5.51,1.174,25.0,37.2,6.90,588,,1
1/6/2019 12:00,,0.97,837.4,35.600,0.175,0.071,5.24,1.075,26.8,39.8,7.37,620,,1
1/7/2019 10:46,,0.50,552.0,19.400,0.116,0.046,4.64,0.952,29.1,44.3,7.64,659,,1
1/7/2019 12:00,,0.53,540.0,24.057,0.129,0.043,4.55,0.805,28.7,43.7,7.76,660,,1
1/8/2019 12:00,,1.00,426.6,23.427,0.104,0.029,4.24,0.770,30.3,46.9,7.53,683,,1
1/9/2019 12:00,,1.00,385.6,21.602,0.097,0.032,4.15,0.742,30.4,48.3,7.41,697,,1
1/10/2019 12:00,,1.00,345.1,12.613,0.077,0.027,3.96,0.721,30.6,49.3,7.20,698,,1
1/11/2019 12:00,,1.00,306.6,11.651,0.077,0.021,3.75,0.704,30.2,48.5,7.17,702,,1
1/12/2019 12:00,,1.00,277.0,11.813,0.077,0.021,3.62,0.667,31.5,48.4,7.19,712,,1
1/13/2019 12:00,,0.83,214.6,12.104,0.078,0.027,3.51,0.589,32.2,49.2,7.16,722,,1
1/14/2019 04:00,,0.47,236.0,11.053,0.071,0.022,3.43,0.696,32.7,49.5,7.01,732,,1
1/14/2019 10:32,,0.17,226.6,6.685,0.061,0.022,3.69,0.634,36.7,52.9,7.33,740,,1
1/14/2019 12:00,,0.53,232.6,73.200,0.128,0.034,4.06,0.752,34.5,51.3,7.08,740,,1
1/15/2019 12:00,,1.00,211.0,6.800,0.064,0.025,4.05,0.615,33.4,52.5,6.87,744,,1
1/16/2019 12:00,,1.00,232.6,6.800,0.056,0.026,4.02,0.587,33.4,54.4,6.89,744,,1
1/17/2019 12:00,,1.00,219.4,7.200,0.050,0.022,3.68,0.553,32.8,52.0,6.55,735,,1
1/18/2019 12:00,,1.00,189.0,7.600,0.050,0.019,3.54,0.586,36.1,50.6,6.34,742,,1
1/19/2019 12:00,,1.00,189.0,5.500,0.049,0.025,3.39,0.525,34.7,50.4,6.22,729,,1
1/20/2019 12:00,,1.00,117.4,7.600,0.051,0.020,3.31,0.552,36.3,51.3,6.35,750,,1
1/21/2019 12:00,,0.98,121.4,6.500,0.049,0.020,3.45,0.598,36.9,54.9,6.64,780,,1
1/22/2019 11:10,,0.50,146.1,3.300,0.046,0.022,3.40,0.583,38.7,58.3,6.86,797,,1
1/22/2019 12:00,,0.52,146.1,5.900,0.049,0.018,2.96,0.550,38.1,57.9,6.83,797,,1
1/23/2019 12:00,,0.67,173.7,8.578,0.054,0.019,2.87,0.367,69.5,57.2,6.79,900,,1
1/23/2019 20:00,,0.33,287.8,79.003,0.182,0.044,4.43,0.671,42.9,39.1,6.52,684,,1
1/24/2019 04:00,,0.33,457.4,42.338,0.177,0.060,4.44,0.778,54.9,41.5,6.54,728,,1
1/24/2019 12:00,,0.33,533.0,29.350,0.167,0.058,4.51,0.767,49.4,42.1,6.38,712,,1
1/24/2019 20:00,,0.33,582.0,20.881,0.128,0.040,4.38,0.702,70.7,43.2,6.43,792,,1
1/25/2019 04:00,,0.33,605.6,22.871,0.127,0.040,4.66,0.769,62.9,43.5,6.52,751,,1
1/25/2019 12:00,,0.33,598.5,22.757,0.134,0.047,4.91,0.275,40.4,42.7,6.43,673,,1
1/25/2019 20:00,,0.33,620.0,18.663,0.118,0.040,4.89,0.890,37.1,46.0,6.46,677,,1
1/26/2019 04:00,,0.33,605.6,19.086,0.114,0.037,4.87,0.734,39.8,42.4,6.37,679,,1
1/26/2019 12:00,,0.67,576.0,17.026,0.102,0.040,5.30,0.763,56.3,43.8,6.58,736,,1
1/27/2019 12:00,,0.83,489.6,11.162,0.074,0.028,4.72,0.859,41.6,44.1,6.69,712,,1
1/28/2019 04:00,,0.47,426.6,9.845,0.061,0.020,4.51,0.690,38.7,45.9,6.86,714,,1
1/28/2019 10:40,,0.17,402.8,6.627,0.056,0.018,4.62,0.657,40.1,48.1,7.12,720,,1
1/28/2019 12:00,,0.53,346.0,8.192,0.051,0.019,4.51,0.600,40.4,48.8,7.05,725,,1
1/29/2019 12:00,,1.00,293.0,5.686,0.045,0.018,4.03,0.606,40.0,50.1,7.92,744,,1
1/30/2019 12:00,,0.83,244.0,21.419,0.086,0.032,3.97,0.753,41.4,50.3,7.10,765,,1
1/31/2019 04:00,,0.67,203.0,27.246,0.123,0.064,4.16,0.902,41.3,50.6,7.63,777,,1
2/4/2019 20:00,,0.33,656.0,45.300,0.223,0.104,3.05,1.085,50.6,34.1,6.06,623,,2
2/5/2019 04:00,,0.33,856.1,80.400,0.339,0.135,3.38,1.315,37.4,28.1,5.77,505,,2
2/5/2019 12:00,,0.33,933.6,67.200,0.304,0.120,3.62,1.119,30.2,28.6,5.73,493,,2
2/5/2019 20:00,,0.33,963.5,83.000,0.361,0.131,3.49,1.252,26.0,23.2,5.19,431,,2
2/6/2019 04:00,,0.33,1012.0,66.300,0.308,0.114,3.78,1.218,27.7,25.6,5.51,455,,2
2/6/2019 12:00,,0.33,1212.0,145.400,0.449,0.123,3.66,1.740,23.7,21.9,5.39,405,,2
2/6/2019 20:00,,0.33,1466.0,109.000,0.455,0.144,3.55,1.634,23.2,19.6,5.49,379,,2
2/7/2019 04:00,,0.33,1672.0,84.400,0.389,0.123,3.48,1.610,24.3,19.4,5.35,398,,2
2/7/2019 12:00,,0.33,1905.0,65.400,0.363,0.105,3.47,1.863,23.8,19.4,5.39,397,,2
2/7/2019 20:00,,0.33,2190.0,66.500,0.335,0.105,3.58,1.627,23.1,19.3,5.39,394,,2
2/8/2019 04:00,,0.33,2406.0,61.900,0.326,0.099,3.68,1.313,21.0,19.2,5.40,389,,2
2/8/2019 12:00,,0.67,2385.0,50.500,0.302,0.090,3.89,1.350,20.6,19.6,5.66,393,,2
2/9/2019 12:00,,1.00,2022.0,29.400,0.242,0.072,4.82,1.071,24.6,30.1,5.89,434,,2
2/10/2019 12:00,,0.83,1735.0,24.000,0.190,0.065,-9.00,1.048,-9.0,-9.0,6.26,487,,2
2/11/2019 04:00,,0.49,1534.0,23.900,0.159,0.059,-9.00,0.982,-9.0,-9.0,6.62,529,,2
2/11/2019 11:24,,0.17,1418.0,32.700,0.171,0.050,4.84,0.987,26.1,31.9,6.85,551,,2
2/11/2019 12:00,,0.51,1406.0,27.118,0.153,0.060,4.92,0.898,27.2,33.7,6.64,551,,2
2/12/2019 12:00,,1.00,1024.0,20.491,0.127,0.051,4.59,0.896,31.6,36.7,6.66,594,,2
2/13/2019 12:00,,1.00,866.3,24.112,0.126,0.050,3.97,0.708,51.3,37.6,6.28,656,,2
2/14/2019 12:00,,1.00,745.6,24.278,0.136,0.053,3.65,0.866,40.2,36.4,6.14,600,,2
2/15/2019 12:00,,1.00,851.0,29.490,0.173,0.071,3.33,1.003,37.2,34.0,5.92,564,,2
2/16/2019 12:00,,1.00,874.8,41.257,0.210,0.062,2.86,1.016,24.7,29.0,5.24,473,,2
2/17/2019 12:00,,0.83,810.6,25.862,0.145,0.052,3.54,0.882,29.9,34.4,5.73,544,,2
2/18/2019 04:00,,0.49,662.0,17.870,0.118,0.046,3.64,0.726,34.1,37.1,5.96,598,,2
2/18/2019 11:29,,0.17,576.0,14.473,0.100,0.039,3.65,0.689,33.9,39.8,6.20,615,,2
2/18/2019 12:00,,0.51,571.5,18.716,0.101,0.033,3.50,0.784,31.4,35.5,6.18,617,,2
2/19/2019 12:00,,1.00,496.6,12.154,0.079,0.025,3.51,0.681,34.5,40.1,6.59,663,,2
2/20/2019 12:00,,1.00,317.0,12.125,0.073,0.020,3.26,0.567,36.7,41.8,6.48,683,,2
2/21/2019 12:00,,1.00,329.5,15.282,0.072,0.011,3.12,0.636,37.7,43.9,6.52,693,,2
2/22/2019 12:00,,1.00,419.6,26.560,0.120,0.038,2.90,0.746,43.5,39.0,5.84,673,,2
2/23/2019 12:00,,0.83,425.2,26.502,0.116,0.029,2.73,0.860,32.8,37.0,5.67,614,,2
2/24/2019 04:00,,0.50,433.2,33.970,0.157,0.035,2.97,1.064,38.4,35.5,5.67,620,,2
2/24/2019 12:00,,0.33,665.0,113.200,0.393,0.066,3.01,1.437,32.0,32.5,5.88,562,,2
2/24/2019 20:00,,0.33,785.7,192.300,0.598,0.071,2.94,1.846,28.0,27.5,5.45,521,,2
2/25/2019 04:00,,0.33,817.0,239.910,0.677,0.058,2.96,2.125,31.1,26.6,5.30,522,,2
2/25/2019 12:00,,0.67,828.9,263.600,0.684,0.027,2.69,1.854,23.6,26.7,5.11,481,,2
2/26/2019 12:00,,1.00,879.9,174.900,0.457,0.039,2.68,1.653,21.8,25.4,4.98,458,,2
2/27/2019 12:00,,1.00,907.4,71.800,0.236,0.038,3.49,1.331,26.7,30.9,5.53,530,,2
2/28/2019 12:00,,1.00,626.0,35.700,0.140,0.032,3.39,0.874,29.4,34.6,6.05,587,,2
3/1/2019 12:00,,1.00,454.5,29.800,0.102,0.028,3.33,0.776,31.9,38.7,6.18,630,,3
3/2/2019 12:00,,1.00,346.4,24.300,0.081,0.005,3.06,0.765,30.6,41.3,6.32,657,,3
3/3/2019 12:00,,0.83,294.5,17.700,0.073,0.008,2.79,0.770,30.5,42.9,6.13,667,,3
3/4/2019 04:00,,0.47,271.5,18.100,0.069,0.014,2.65,0.661,30.3,43.4,6.29,670,,3
3/4/2019 10:39,,0.17,221.8,14.000,0.066,0.015,2.69,0.642,34.0,44.5,6.35,680,,3
3/4/2019 12:00,,0.53,213.4,16.643,0.070,0.026,2.44,0.632,31.0,42.3,5.85,685,,3
3/5/2019 12:00,,1.00,213.4,12.837,0.064,0.029,2.54,0.657,31.1,44.4,5.92,704,,3
3/6/2019 12:00,,1.00,153.3,9.366,0.064,0.034,2.65,0.602,33.4,46.8,6.00,733,,3
3/7/2019 12:00,,1.00,219.4,10.652,0.062,0.028,2.64,0.547,30.7,49.7,6.11,732,,3
3/8/2019 12:00,,1.00,213.4,10.482,0.053,0.023,2.40,0.604,30.9,46.9,5.88,720,,3
3/9/2019 12:00,,0.83,179.2,9.646,0.052,0.023,2.24,0.540,30.4,45.1,5.56,699,,3
3/10/2019 04:00,,0.50,597.0,507.510,0.952,0.183,1.72,3.537,21.2,25.1,4.13,430,,3
3/10/2019 12:00,,0.33,926.8,430.250,1.033,0.224,1.60,2.773,18.7,18.7,3.88,370,,3
3/10/2019 20:00,,0.33,970.3,601.900,1.168,0.222,1.49,3.658,22.5,15.1,3.42,340,,3
3/11/2019 04:00,,0.31,996.0,356.160,0.851,0.188,1.73,2.116,17.2,18.4,3.97,341,,3
3/11/2019 10:40,,0.17,1012.0,301.270,0.893,0.195,1.72,2.447,16.2,19.4,3.87,340,,3
3/11/2019 12:00,,0.19,1014.0,289.230,0.857,0.212,1.94,2.894,17.1,17.7,4.09,346,,3
3/11/2019 20:00,,0.33,1037.0,233.180,0.753,0.201,1.90,2.740,20.0,16.7,3.94,352,,3
3/12/2019 04:00,,0.33,1062.0,189.720,0.652,0.140,1.90,2.359,19.1,16.5,4.08,351,,3
3/12/2019 12:00,,0.33,1080.0,157.320,0.576,0.149,1.97,2.384,19.0,17.1,4.24,357,,3
3/12/2019 20:00,,0.33,1088.0,129.090,0.519,0.058,1.98,1.997,17.9,17.1,4.15,370,,3
3/13/2019 04:00,,0.33,1088.0,111.980,0.465,0.114,2.13,2.007,18.4,18.7,4.38,388,,3
3/13/2019 12:00,,0.67,1074.0,95.465,0.410,0.105,2.26,1.786,19.3,20.2,4.45,413,,3
3/14/2019 12:00,,0.67,968.6,62.936,0.306,0.080,2.73,1.500,23.2,25.1,5.11,482,,3
3/14/2019 20:00,,0.33,1050.0,147.670,0.450,0.083,3.34,1.813,23.8,25.2,5.61,477,,3
3/15/2019 04:00,,0.33,1150.0,191.480,0.576,0.084,3.85,1.886,21.8,22.6,5.70,455,,3
3/15/2019 12:00,,0.33,1182.0,280.420,0.717,0.069,4.33,2.189,23.8,20.5,5.81,444,,3
3/15/2019 20:00,,0.33,1197.0,195.650,0.629,0.088,4.12,2.168,20.8,20.0,5.82,421,,3
3/16/2019 04:00,,0.33,1228.0,135.620,0.482,0.077,4.13,1.851,20.0,20.8,5.85,426,,3
3/16/2019 12:00,,0.33,1283.0,112.360,0.412,0.067,4.14,0.887,20.4,21.2,5.80,433,,3
3/16/2019 20:00,,0.33,1342.0,79.726,0.369,0.066,4.18,1.683,20.6,21.2,5.86,441,,3
3/17/2019 04:00,,0.33,1418.0,77.244,0.319,0.045,4.35,1.621,20.8,21.9,5.72,455,,3
3/17/2019 12:00,,0.50,1454.0,59.661,0.280,0.053,4.52,1.354,21.1,22.7,5.82,465,,3
3/18/2019 04:00,,0.48,1442.0,41.022,0.211,0.043,4.75,1.314,22.0,25.3,6.00,495,,3
3/18/2019 10:55,,0.17,1402.0,35.966,0.202,0.047,4.87,1.184,22.9,27.2,6.26,502,,3
3/18/2019 12:00,,0.52,1394.0,42.957,0.190,0.052,4.87,1.174,23.3,27.5,6.08,507,,3
3/19/2019 12:00,,1.00,1173.0,44.685,0.165,0.047,4.71,1.254,25.5,31.2,5.90,550,,3
3/20/2019 12:00,,1.00,951.4,30.303,0.131,0.042,4.54,1.046,27.3,34.0,5.92,578,,3
3/21/2019 12:00,,1.00,721.6,31.396,0.110,0.033,4.41,0.903,28.3,37.3,5.77,609,,3
3/22/2019 12:00,,1.00,611.2,28.401,0.096,0.030,4.55,0.769,28.4,40.4,5.74,627,,3
3/23/2019 12:00,,1.00,555.0,22.092,0.084,0.034,4.64,0.719,28.8,40.5,5.52,627,,3
3/24/2019 12:00,,0.83,481.2,22.531,0.082,0.028,4.27,0.765,29.0,40.3,5.23,633,,3
3/25/2019 04:00,,0.48,441.0,18.829,0.072,0.025,4.02,0.774,28.7,40.8,5.09,638,,3
3/25/2019 11:06,,0.17,428.0,17.164,0.071,0.021,4.04,0.628,29.3,41.9,5.02,641,,3
3/25/2019 12:00,,0.52,425.2,14.885,0.076,0.024,3.90,0.684,28.6,42.1,5.19,642,,3
3/26/2019 12:00,,1.00,374.4,16.472,0.071,0.017,3.65,0.650,28.6,42.7,5.01,649,,3
3/27/2019 12:00,,1.00,334.7,16.260,0.066,0.014,3.29,0.637,28.1,42.4,4.61,648,,3
3/28/2019 12:00,,1.00,308.8,16.606,0.069,0.019,3.09,0.655,28.5,42.9,4.39,649,,3
3/29/2019 12:00,,1.00,309.9,22.651,0.073,0.012,2.81,0.612,27.8,42.8,3.87,644,,3
3/30/2019 12:00,,0.67,465.8,84.196,0.186,0.030,3.76,0.962,32.9,38.8,4.26,612,,3
3/30/2019 20:00,,0.33,802.6,126.210,0.337,0.066,5.29,1.410,28.1,30.9,5.39,524,,3
3/31/2019 04:00,,0.33,1038.0,155.430,0.431,-9.000,5.40,1.849,30.4,25.9,-9.00,498,,3
3/31/2019 12:00,,0.33,1173.0,133.330,0.426,0.078,5.68,2.187,24.9,22.8,6.09,453,,3
3/31/2019 20:00,,0.33,1240.0,110.520,0.381,0.066,5.50,1.746,24.5,24.7,5.76,455,,3
4/1/2019 04:00,,0.32,1338.0,93.432,0.334,0.060,5.17,1.439,23.1,24.3,5.52,457,,4
4/1/2019 11:34,,0.17,1462.0,74.391,0.304,-9.000,5.14,1.523,22.9,23.7,-9.00,453,,4
4/1/2019 12:00,,0.18,1420.0,72.700,0.296,0.062,5.49,1.390,23.3,24.0,5.43,456,,4
4/1/2019 20:00,,0.33,1420.0,69.900,0.278,0.056,5.76,1.434,22.5,23.8,5.68,453,,4
4/2/2019 04:00,,0.33,1420.0,55.400,0.248,0.057,5.89,1.297,22.3,24.4,5.79,460,,4
4/2/2019 12:00,,0.67,1420.0,46.000,0.215,0.049,5.88,1.405,22.2,25.1,5.98,475,,4
4/3/2019 12:00,,1.00,1420.0,31.400,0.144,0.029,5.57,1.162,23.8,30.0,5.96,532,,4
4/4/2019 12:00,,1.00,1232.0,30.100,0.119,0.027,5.26,1.040,26.6,33.9,5.64,575,,4
4/5/2019 12:00,,1.00,937.0,24.500,0.102,0.021,4.65,0.835,27.7,35.9,5.04,599,,4
4/6/2019 12:00,,1.00,638.0,28.500,0.090,0.019,4.03,0.830,28.1,37.8,4.73,625,,4
4/7/2019 12:00,,0.83,471.4,29.800,0.088,0.014,3.53,0.766,28.6,40.0,4.17,637,,4
4/8/2019 04:00,,0.47,423.8,28.700,0.082,0.018,3.30,0.711,28.5,40.8,3.88,639,,4
4/8/2019 10:44,,0.17,411.2,23.500,0.076,0.014,3.28,0.702,28.8,41.5,3.71,641,,4
4/8/2019 12:00,,0.53,408.4,20.646,0.075,0.014,3.24,0.669,28.9,41.2,3.96,638,,4
4/9/2019 12:00,,1.00,370.6,23.024,0.075,0.018,3.04,0.697,28.6,41.4,3.41,641,,4
4/10/2019 12:00,,1.00,334.7,22.576,0.085,0.004,2.72,0.709,29.7,41.1,2.97,649,,4
4/11/2019 12:00,,1.00,301.1,24.113,0.083,0.002,2.58,0.653,30.5,42.0,2.84,650,,4
4/12/2019 12:00,,1.00,280.6,15.680,0.071,0.005,2.44,0.658,30.5,42.1,2.69,652,,4
4/13/2019 12:00,,1.00,283.0,20.488,0.081,0.008,2.31,0.678,30.8,42.3,2.50,650,,4
4/14/2019 12:00,,0.83,269.3,26.865,0.078,0.011,2.19,0.627,31.4,41.4,2.23,645,,4
4/15/2019 04:00,,0.44,339.9,18.571,0.077,0.016,2.40,0.781,33.7,42.1,2.56,650,,4
4/15/2019 09:12,,0.17,374.4,11.938,0.076,0.018,2.55,0.655,32.9,41.0,2.81,634,,4
4/15/2019 12:00,,0.56,396.1,16.500,0.077,0.021,2.70,0.684,34.7,41.3,2.67,648,,4
4/16/2019 12:00,,1.00,523.2,27.600,0.086,0.019,3.43,0.797,31.8,40.4,3.62,627,,4
4/17/2019 12:00,,1.00,503.6,26.800,0.076,0.019,3.68,0.787,32.0,39.1,3.42,629,,4
4/18/2019 12:00,,1.00,430.6,23.000,0.070,0.019,3.29,0.685,30.5,39.7,2.55,641,,4
4/19/2019 12:00,,0.67,489.6,42.600,0.108,0.020,3.50,0.904,30.5,39.3,2.70,641,,4
4/19/2019 20:00,,0.33,605.6,70.600,0.227,0.030,4.31,1.428,29.1,35.6,3.26,605,,4
4/20/2019 04:00,,0.33,678.5,45.100,0.131,0.020,4.37,1.047,34.2,37.8,3.50,633,,4
4/20/2019 12:00,,0.33,745.6,64.100,0.181,0.013,5.13,1.217,27.6,32.9,4.61,574,,4
4/20/2019 20:00,,0.33,1030.0,133.200,0.371,0.053,4.65,1.770,19.3,25.3,4.95,473,,4
4/21/2019 04:00,,0.33,1318.0,165.000,0.493,0.085,5.13,1.834,17.8,21.0,5.21,418,,4
4/21/2019 12:00,,0.33,1458.0,133.300,0.483,0.086,5.57,2.245,20.2,20.5,5.71,427,,4
4/21/2019 20:00,,0.33,1530.0,107.400,0.421,0.077,5.28,1.772,19.3,20.7,5.30,425,,4
4/22/2019 04:00,,0.31,1590.0,88.400,0.350,0.055,4.98,1.610,18.8,21.1,5.19,435,,4
4/22/2019 10:58,,0.17,1660.0,72.100,0.302,0.058,5.18,2.020,19.6,22.7,5.54,441,,4
4/22/2019 12:00,,0.19,1664.0,76.100,0.296,0.048,5.03,1.610,18.5,22.2,5.29,446,,4
4/22/2019 20:00,,0.33,1750.0,60.300,0.272,0.050,5.31,1.585,18.8,22.9,5.53,454,,4
4/23/2019 04:00,,0.33,1780.0,56.000,0.247,0.060,5.53,1.554,19.1,23.9,5.78,463,,4
4/23/2019 12:00,,0.67,1755.0,46.700,0.210,0.051,5.54,1.253,19.5,24.7,6.04,481,,4
4/24/2019 12:00,,1.00,1486.0,31.400,0.141,0.041,5.32,0.979,21.9,29.1,5.73,540,,4
4/25/2019 12:00,,0.83,1127.0,27.700,0.111,0.030,4.85,0.924,24.4,32.6,4.96,579,,4
4/26/2019 04:00,,0.50,1032.0,40.000,0.148,0.011,4.24,1.266,25.6,33.3,4.56,589,,4
4/26/2019 12:00,,0.33,1138.0,100.900,0.338,0.075,4.33,1.600,20.5,25.6,5.36,494,,4
4/26/2019 20:00,,0.33,1179.0,85.100,0.325,0.068,4.75,1.551,22.2,25.7,5.38,504,,4
4/27/2019 04:00,,0.33,1154.0,86.900,0.394,0.112,4.78,1.791,20.6,23.4,5.70,478,,4
4/27/2019 12:00,,0.67,1138.0,75.300,0.302,0.070,4.64,2.248,18.5,24.1,5.51,482,,4
4/28/2019 12:00,,0.67,1370.0,67.800,0.258,0.057,4.76,1.480,18.9,23.7,5.53,483,,4
4/28/2019 20:00,,0.33,1434.0,56.400,0.234,0.060,4.88,1.395,20.0,24.6,5.74,493,,4
4/29/2019 04:00,,0.31,1458.0,61.300,0.248,0.059,4.83,1.359,19.2,23.7,5.62,476,,4
4/29/2019 10:40,,0.17,1458.0,47.800,0.227,0.058,4.85,1.322,18.9,23.8,5.28,470,,4
4/29/2019 12:00,,0.19,1458.0,56.285,0.233,0.044,4.58,1.362,18.8,23.7,5.12,469,,4
4/29/2019 20:00,,0.33,1514.0,50.710,0.211,0.056,4.55,1.238,18.4,23.6,5.13,470,,4
4/30/2019 04:00,,0.33,1608.0,49.549,0.208,0.045,4.63,1.086,18.8,24.2,5.28,474,,4
4/30/2019 12:00,,0.33,1668.0,43.729,0.199,0.052,4.61,1.156,19.2,24.4,5.24,480,,4
4/30/2019 20:00,,0.33,1705.0,44.126,0.193,0.044,4.72,1.196,19.8,25.3,5.36,489,,4
5/1/2019 04:00,,0.33,1735.0,45.278,0.199,0.035,4.66,1.148,19.2,24.9,5.34,489,,5
5/1/2019 12:00,,0.33,1830.0,67.368,0.240,0.044,4.57,1.305,18.6,23.8,5.43,472,,5
5/1/2019 20:00,,0.33,1880.0,92.975,0.280,0.044,4.36,1.406,18.4,23.2,5.27,462,,5
5/2/2019 04:00,,0.33,2034.0,131.570,0.373,0.040,3.84,1.565,16.4,20.6,4.99,425,,5
5/2/2019 12:00,,0.33,2268.0,161.790,0.417,0.042,3.49,1.355,14.6,19.0,4.85,392,,5
5/2/2019 20:00,,0.33,2558.0,153.700,0.472,0.040,2.99,1.577,12.5,16.8,4.67,356,,5
5/3/2019 04:00,,0.33,2857.0,184.380,0.502,0.043,2.41,1.543,10.2,14.0,4.53,320,,5
5/3/2019 12:00,,0.33,2992.0,165.990,0.458,0.043,2.19,1.592,9.4,13.0,4.61,311,,5
5/3/2019 20:00,,0.33,3098.0,126.980,0.384,0.036,2.07,1.395,9.4,13.0,4.61,315,,5
5/4/2019 04:00,,0.33,3134.0,96.446,0.318,0.033,1.97,1.116,9.5,13.4,4.71,324,,5
5/4/2019 12:00,,0.67,3056.0,77.625,0.271,0.038,2.07,1.050,10.4,14.7,4.94,341,,5
5/5/2019 12:00,,0.83,2606.0,43.598,0.180,0.036,2.64,1.003,13.2,18.8,5.53,402,,5
5/6/2019 04:00,,0.47,2202.0,33.126,0.153,0.031,2.90,1.011,14.7,21.0,5.71,438,,5
5/6/2019 10:46,,0.17,2076.0,29.350,0.140,0.034,2.96,0.910,15.2,21.5,5.82,448,,5
5/6/2019 12:00,,0.53,2022.0,31.077,0.141,0.046,3.06,0.981,15.1,22.6,6.02,460,,5
5/7/2019 12:00,,1.00,1644.0,28.732,0.128,0.032,2.94,1.013,16.6,25.1,5.93,490,,5
5/8/2019 12:00,,1.00,1346.0,33.602,0.120,0.024,2.76,0.881,19.8,29.5,5.00,515,,5
5/9/2019 12:00,,1.00,1068.0,35.221,0.118,0.032,2.73,0.876,17.9,27.2,5.34,539,,5
5/10/2019 12:00,,1.00,878.2,37.893,0.117,0.025,2.60,0.869,20.5,29.7,4.87,550,,5
5/11/2019 12:00,,1.00,703.4,39.867,0.121,0.033,2.46,0.859,21.0,31.0,4.86,565,,5
5/12/2019 12:00,,0.83,589.5,33.355,0.108,0.030,2.44,0.807,22.3,32.2,4.82,577,,5
